page_id,url,title,title_length,is_https,images_without_alt_count,content_type,page_link_count,duplicate_content_flag,status_code,meta_description,load_time,h2_count,broken_link_count,audit_id,h1_count,crawl_depth,h2,image_link_count,h1,external_link_count,has_structured_data,internal_link_count,is_mobile_friendly,meta_description_length,has_meta_keywords,title_count
4079,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=SALMON&vgid=003396-77,The Gunn Polo | Salmon | Rodd & Gunn AU,39,True,0,,,,200, Our men’s cotton Gunn Polo in Salmon is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$129.00
$129.00
$129.00
$129.00",173,The Gunn Polo,0,False,0,False,152,True,1
4080,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=REGATTA&vgid=003396-77,The Gunn Polo | Regatta | Rodd & Gunn AU,40,True,0,,,,200, Our men’s cotton Gunn Polo in Regatta is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$129.00
$79.00
$79.00
$129.00",173,The Gunn Polo,0,False,0,False,153,True,1
4081,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=ONYX&vgid=003396-77,The Gunn Polo | Onyx | Rodd & Gunn AU,37,True,0,,,,200, Our men’s cotton Gunn Polo in Onyx is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$129.00
$79.00
$79.00
$79.00",131,The Gunn Polo,0,False,0,False,150,True,1
4082,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=OAT&vgid=003396-77,The Gunn Polo in Oat | Men's Polos | Rodd & Gunn AU,51,True,0,,,,200, Our men’s cotton Gunn Polo in Oat is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$129.00
$129.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,149,True,1
4083,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=MIST&vgid=003396-77,The Gunn Polo | Mist | Rodd & Gunn AU,37,True,0,,,,200, Our men’s cotton Gunn Polo in Mist is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$49.00
$79.00",173,The Gunn Polo,0,False,0,False,150,True,1
4084,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=MINT&vgid=003396-77,The Gunn Polo in Mint | Men's Polos | Rodd & Gunn AU,52,True,0,,,,200, Our men’s cotton Gunn Polo in Mint is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$49.00
$79.00
$79.00",172,The Gunn Polo,0,False,0,False,150,True,1
4085,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=LILAC&vgid=003396-77,The Gunn Polo in Lilac | Men's Polos | Rodd & Gunn AU,53,True,0,,,,200, Our men’s cotton Gunn Polo in Lilac is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$49.00",173,The Gunn Polo,0,False,0,False,151,True,1
4086,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=LAPIS&vgid=003396-77,The Gunn Polo in Lapis | Men's Polos | Rodd & Gunn AU,53,True,0,,,,200, Our men’s cotton Gunn Polo in Lapis is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,151,True,1
4087,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=JUNGLE&vgid=003396-77,The Gunn Polo | Rodd & Gunn AU,30,True,0,,,,200, Our popular men’s Gunn Polo is a Rodd & Gunn menswear favourite known for its durability and versatility. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$99.00
$139.00
$79.00
$159.00",172,The Gunn Polo,0,False,0,False,141,True,1
4088,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=ICE&vgid=003396-77,The Gunn Polo | Ice | Rodd & Gunn AU,36,True,0,,,,200, Our men’s cotton Gunn Polo in Ice is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$89.00
$179.00
$99.00",170,The Gunn Polo,0,False,0,False,149,True,1
4089,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=GARNET&vgid=003396-77,The Gunn Polo | Garnet | Rodd & Gunn AU,39,True,0,,,,200, Our men’s cotton Gunn Polo in Garnet is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,7,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information",166,The Gunn Polo,0,False,0,False,152,True,1
4090,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=ECLIPSE&vgid=003396-77,The Gunn Polo | Rodd & Gunn AU,30,True,0,,,,200, Our popular men’s Gunn Polo is a Rodd & Gunn menswear favourite known for its durability and versatility. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,141,True,1
4091,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=DUSK&vgid=003396-77,The Gunn Polo | Dusk | Rodd & Gunn AU,37,True,0,,,,200, Our men’s cotton Gunn Polo in Dusk is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$129.00",173,The Gunn Polo,0,False,0,False,150,True,1
4092,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=DENIM&vgid=003396-77,The Gunn Polo | Rodd & Gunn AU,30,True,0,,,,200, Our popular men’s Gunn Polo is a Rodd & Gunn menswear favourite known for its durability and versatility. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,141,True,1
4093,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=COCONUT&vgid=003396-77,The Gunn Polo | Coconut | Rodd & Gunn AU,40,True,0,,,,200, Our men’s cotton Gunn Polo in Coconut is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$129.00",173,The Gunn Polo,0,False,0,False,153,True,1
4094,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=CHARCOAL&vgid=003396-77,The Gunn Polo | Charcoal | Rodd & Gunn AU,41,True,0,,,,200, Our men’s cotton Gunn Polo in Charcoal is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$129.00
$49.00
$129.00",173,The Gunn Polo,0,False,0,False,154,True,1
4095,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=ADRIATIC&vgid=003396-77,The Gunn Polo | Adriatic | Rodd & Gunn AU,41,True,0,,,,200, Our men’s cotton Gunn Polo in Adriatic is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$129.00
$79.00",174,The Gunn Polo,0,False,0,False,154,True,1
4096,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=DUSTY_SAGE&vgid=003396-73,The Gunn Polo | Rodd & Gunn AU,30,True,0,,,,200, Our popular men’s Gunn Polo is a Rodd & Gunn menswear favourite known for its durability and versatility. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$129.00
$99.00
$79.00",173,The Gunn Polo,0,False,0,False,141,True,1
4097,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=OASIS&vgid=003396-73,The Gunn Polo | Rodd & Gunn AU,30,True,0,,,,200, Our popular men’s Gunn Polo is a Rodd & Gunn menswear favourite known for its durability and versatility. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",170,The Gunn Polo,0,False,0,False,141,True,1
4098,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=LEMON-MYRTLE&vgid=003396-73,The Gunn Polo | Rodd & Gunn AU,30,True,0,,,,200, Our popular men’s Gunn Polo is a Rodd & Gunn menswear favourite known for its durability and versatility. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",172,The Gunn Polo,0,False,0,False,141,True,1
4099,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=ROSE-WATER&vgid=003396-73,The Gunn Polo | Rodd & Gunn AU,30,True,0,,,,200, Our popular men’s Gunn Polo is a Rodd & Gunn menswear favourite known for its durability and versatility. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,141,True,1
4100,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=COOL%20MINT&vgid=003396-73,The Gunn Polo | Rodd & Gunn AU,30,True,0,,,,200, Our popular men’s Gunn Polo is a Rodd & Gunn menswear favourite known for its durability and versatility. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$129.00",173,The Gunn Polo,0,False,0,False,141,True,1
4101,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=FLAMINGO&vgid=003396-73,The Gunn Polo | Rodd & Gunn AU,30,True,0,,,,200, Our popular men’s Gunn Polo is a Rodd & Gunn menswear favourite known for its durability and versatility. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,141,True,1
4102,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=VINE&vgid=003396-73,The Gunn Polo | Rodd & Gunn AU,30,True,0,,,,200, Our popular men’s Gunn Polo is a Rodd & Gunn menswear favourite known for its durability and versatility. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,141,True,1
4103,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=TUNGSTEN&vgid=003396-73,The Gunn Polo | Tungsten | Rodd & Gunn AU,41,True,0,,,,200, Our men’s cotton Gunn Polo in Tungsten is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,154,True,1
4104,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=TERRACOTTA&vgid=003396-73,The Gunn Polo in Terracotta | Men's Polos | Rodd & Gunn AU,58,True,0,,,,200, Our men’s cotton Gunn Polo in Terracotta is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,156,True,1
4105,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=TEAL&vgid=003396-73,The Gunn Polo | Rodd & Gunn AU,30,True,0,,,,200, Our popular men’s Gunn Polo is a Rodd & Gunn menswear favourite known for its durability and versatility. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,141,True,1
4106,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=SURF&vgid=003396-73,The Gunn Polo | Surf | Rodd & Gunn AU,37,True,0,,,,200, Our men’s cotton Gunn Polo in Surf is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,150,True,1
4107,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=STEELBLUE&vgid=003396-73,The Gunn Polo | Rodd & Gunn AU,30,True,0,,,,200, Our popular men’s Gunn Polo is a Rodd & Gunn menswear favourite known for its durability and versatility. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,141,True,1
4108,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=SALMON&vgid=003396-73,The Gunn Polo | Salmon | Rodd & Gunn AU,39,True,0,,,,200, Our men’s cotton Gunn Polo in Salmon is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,152,True,1
4109,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=REGATTA&vgid=003396-73,The Gunn Polo | Regatta | Rodd & Gunn AU,40,True,0,,,,200, Our men’s cotton Gunn Polo in Regatta is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$49.00
$79.00",173,The Gunn Polo,0,False,0,False,153,True,1
4110,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=ONYX&vgid=003396-73,The Gunn Polo | Onyx | Rodd & Gunn AU,37,True,0,,,,200, Our men’s cotton Gunn Polo in Onyx is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$129.00
$79.00
$79.00
$79.00",131,The Gunn Polo,0,False,0,False,150,True,1
4111,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=OAT&vgid=003396-73,The Gunn Polo in Oat | Men's Polos | Rodd & Gunn AU,51,True,0,,,,200, Our men’s cotton Gunn Polo in Oat is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$129.00
$79.00",173,The Gunn Polo,0,False,0,False,149,True,1
4112,https://www.roddandgunn.com/au/Product-Variation?pid=003396&dwvar_003396_color=MIST&vgid=003396-73,The Gunn Polo | Mist | Rodd & Gunn AU,37,True,0,,,,200, Our men’s cotton Gunn Polo in Mist is a Rodd & Gunn menswear favourite known for its durability and breathability. Shop now with free delivery in AU.,,11,,38,1,88,"Details
$79.00
Promotions
Variations
Add to cart options
Product Actions
Additional Information
$79.00
$79.00
$79.00
$79.00",173,The Gunn Polo,0,False,0,False,150,True,1
